contentid,contenttypeid,serialnum,infoname,infotext,fldgubun,created_at,updated_at
2946113,12,0,시설이용료,"[원데이 클래스]<br>
- 물레성형 1:1 수업 90,000원<br>
- 물레성형 1:2~4 수업 75,000원(1인)<br>
- 핸드빌딩 1:1 수업 90,000원<br>
- 핸드빌딩 1:2~4 수업 75,000원(1인)<br>
[취미 클래스]<br>
- 주1회(2시간) 200,000원<br>
- 주2회(2시간) 380,000원<br>
- 주3회(2시간) 540,000원<br>
[전문가&창업반]<br>
- 주1회(2시간) 400,000원<br>
- 주2회(2시간) 800,000원<br>
- 주3회(2시간) 1,200,000원<br>
※ 이용요금은 변동될 수 있으므로 자세한 사항은 전화 문의",3,2025-09-19 16:59:15,2025-09-19 16:59:15
2946113,12,1,화장실,있음,3,2025-09-19 16:59:15,2025-09-19 16:59:15
128866,12,0,등산로,,1,2025-09-19 16:59:16,2025-09-19 16:59:16
128866,12,1,관광코스안내,,2,2025-09-19 16:59:16,2025-09-19 16:59:16
128866,12,2,화장실,있음,3,2025-09-19 16:59:16,2025-09-19 16:59:16
128866,12,3,한국어 안내서비스,,4,2025-09-19 16:59:16,2025-09-19 16:59:16
3525021,12,0,입 장 료,무료,3,2025-09-19 16:59:16,2025-09-19 16:59:16
1827190,12,0,입 장 료,무료,3,2025-09-19 16:59:17,2025-09-19 16:59:17
129501,12,0,입 장 료,무료 ,3,2025-09-19 16:59:17,2025-09-19 16:59:17
129501,12,1,화장실,있음 ,3,2025-09-19 16:59:17,2025-09-19 16:59:17
129501,12,2,주차요금,10분당 300원,3,2025-09-19 16:59:17,2025-09-19 16:59:17
129501,12,3,이용가능시설,낙산전시관 / 홍덕이밭 / 서울한양도성 / 자주동샘 / 관리사무소 등 ,3,2025-09-19 16:59:17,2025-09-19 16:59:17
128872,12,0,입 장 료,무료,3,2025-09-19 16:59:17,2025-09-19 16:59:17
128872,12,1,화장실,있음,3,2025-09-19 16:59:17,2025-09-19 16:59:17
128872,12,2,시설이용료,"[템플스테이]<br>
- 1박 2일 95,000원<br>
- 당일 50,000원<br>
- 당일(2시간) 30,000원",3,2025-09-19 16:59:17,2025-09-19 16:59:17
3056376,12,0,화장실,있음,3,2025-09-19 16:59:18,2025-09-19 16:59:18
2784060,12,0,등산로,,1,2025-09-19 16:59:18,2025-09-19 16:59:18
2784060,12,1,관광코스안내,,2,2025-09-19 16:59:18,2025-09-19 16:59:18
2784060,12,2,입 장 료,무료 ,3,2025-09-19 16:59:18,2025-09-19 16:59:18
2784060,12,3,주차요금,"- 승용차 5분당 150원 (축구경기 및 행사 시 5,000원)<br>
- 중형차(미니버스) 5분당 300원 (축구경기 및 행사 시 10,000원)<br>
- 대형차 5분당 450원 (축구경기 및 행사 시 15,000원)<br>
※ 주차장 문의 : 02-304-6678",3,2025-09-19 16:59:18,2025-09-19 16:59:18
2784060,12,4,한국어 안내서비스,,4,2025-09-19 16:59:18,2025-09-19 16:59:18
127859,12,0,입 장 료,무료,3,2025-09-19 16:59:18,2025-09-19 16:59:18
127859,12,1,이용가능시설,"[운동시설] 야구장, 족구장, 풋살경기장, 농구장 등<br>
[물놀이시설(매년 여름 개장)] 거울분수, 강변물놀이장, 물놀이장 음악분수, 수상스키장, 요트장 등<br>
[기타시설] 난지캠핑장, 자전거도로, 자전거대여점 등<br>
[편의시설] 매점, 음수대, 그늘막, 자전거보관소 등",3,2025-09-19 16:59:18,2025-09-19 16:59:18
127859,12,2,화장실,있음,3,2025-09-19 16:59:18,2025-09-19 16:59:18
1827191,12,0,주차요금,10분당 300원,3,2025-09-19 16:59:18,2025-09-19 16:59:18
1827191,12,1,입 장 료,무료,3,2025-09-19 16:59:18,2025-09-19 16:59:18
748018,12,0,화장실,있음,3,2025-09-19 16:59:18,2025-09-19 16:59:18
1603482,12,0,입 장 료,무료,3,2025-09-19 16:59:19,2025-09-19 16:59:19
128776,12,0,화장실,있음,3,2025-09-19 16:59:19,2025-09-19 16:59:19
128776,12,1,시설이용료,"대인 : 왕복 15,000원 / 편도 12,000원<br>
소인 : 왕복 11,500원 / 편도 9,000원",3,2025-09-19 16:59:19,2025-09-19 16:59:19
1603336,12,0,주차요금,5분당 160원,3,2025-09-19 16:59:19,2025-09-19 16:59:19
1603336,12,1,입 장 료,무료,3,2025-09-19 16:59:19,2025-09-19 16:59:19
1603336,12,2,화장실,있음,3,2025-09-19 16:59:19,2025-09-19 16:59:19
126747,12,0,입 장 료,"무료 
",3,2025-09-19 16:59:19,2025-09-19 16:59:19
126485,12,0,입 장 료,무료,3,2025-09-19 16:59:20,2025-09-19 16:59:20
126485,12,1,화장실,있음,3,2025-09-19 16:59:20,2025-09-19 16:59:20
126485,12,2,주차요금,5분당 160원,3,2025-09-19 16:59:20,2025-09-19 16:59:20
126485,12,3,이용가능시설,남산타워 / 케이블카 / 안중근의사기념관 등,3,2025-09-19 16:59:20,2025-09-19 16:59:20
126535,12,0,입 장 료,"[전망대]<br>
- 대인(만 13세 이상) 26,000원<br>
- 소인(만 3세~ 만 12세)  20,000원<br>
- 경로(만 65세 이상) 20,000원",3,2025-09-19 16:59:20,2025-09-19 16:59:20
126535,12,1,화장실,있음,3,2025-09-19 16:59:20,2025-09-19 16:59:20
126535,12,2,이용가능시설,"전망대, 식당, 카페, 기프트샵, 게임플라자, 포토부스",3,2025-09-19 16:59:20,2025-09-19 16:59:20
2783557,12,0,관광코스안내,국립극장 입구~남측 숲길 입구~남산약수터 쉼터~야외식물원~사색의 공간 입구~소월시비 쉼터~북측순환로입구(케이블카)~북측순환로 입구(버스),2,2025-09-19 16:59:20,2025-09-19 16:59:20
3067314,12,0,입 장 료,무료 ,3,2025-09-19 16:59:20,2025-09-19 16:59:20
3067314,12,1,화장실,있음,3,2025-09-19 16:59:20,2025-09-19 16:59:20
298341,12,0,화장실,있음,3,2025-09-19 16:59:21,2025-09-19 16:59:21
298341,12,1,외국어 안내서비스,불가,4,2025-09-19 16:59:21,2025-09-19 16:59:21
2763685,12,0,화장실,있음,3,2025-09-19 16:59:21,2025-09-19 16:59:21
2763685,12,1,입 장 료,무료,3,2025-09-19 16:59:21,2025-09-19 16:59:21
2638475,12,0,등산로,,1,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,1,상점정보,"1. 차츰 : 마음이 담긴 물건 소개/판매, 작가와 작품을 연결하는 공간<br />
2. picccnic : 노들섬에서 즐기는 특별한 피크닉, 피크닉 소품 렌탈 및 판매스토어<br />
3. 노들서가 : 읽고, 쓰고, 만드는 마음을 담는 서점(070-7729-6553)<br />
4. F&B 시설<br />
* 1F<br />
- 복순도가 : 음악과 발효의 조합으로 새롭게 소개하는 발효 라운지바(
02-792-1963)<br />
- emart24 : 발달장애인이 일하는 회사 베어베터가 새롭게 선보이는 편의점. 더 깨끗하고 더 꼼꼼하고 더 정확한 서비스 제공(070-4467-0007)<br />
- 자전거 카페 voi (vacance on island) : 섬안에서의 특별한 휴식, 바캉스 온 아일랜드 카페<br />
* 2F<br />
- THE PIZZA SOUNDS : 이태리 나폴리피자를 새롭게 해석. 최상의 재료를 합리적인 가격에 제공(02- 3785-2225)<br />
- Cafe BOOOC : ‘B’arista와 ‘C’urator 사이의 무언가(OOO)로 가득한 한강 한 가운데의 특별한 카페<br />
- 마녀김밥 : 생활의 달인, 전참시의 이영자가 인정한 맛집 청담동 마녀김밥과 사회적기업 브레드 인 스마일이 언제든 부담없이, 간편하게, 같이 할수있는 노들의 공간(02-3785-2224)<br />
* 3F<br /> 
- 앤테이블 : 주제에 따라 변화하는 다양한 음식 콘텐츠를 만들어 나가는 음식문화살롱. 정해진 메뉴가 아닌 계속 변화하는 음식을 통해 매번 새로운 문화와 경험을 제공",2,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,2,입 장 료,"무료
",3,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,3,이용가능시설,라이브하우스 / 노들갤러리 / 다목적홀 숲 / 잔디마당 / 노들라운지 등,3,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,4,주차요금,"최초 30분 1,000원 / 초과 10분 당 300원<br>
※ 주차요금은 입차 후 11분부터 발생",3,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,5,화장실,있음,3,2025-09-19 16:59:22,2025-09-19 16:59:22
2638475,12,6,한국어 안내서비스,,4,2025-09-19 16:59:22,2025-09-19 16:59:22
3067187,12,0,촬영장소,드라마 [봄밤],2,2025-09-19 16:59:22,2025-09-19 16:59:22
2774274,12,0,등산로,,1,2025-09-19 16:59:22,2025-09-19 16:59:22
2774274,12,1,관광코스안내,,2,2025-09-19 16:59:22,2025-09-19 16:59:22
2774274,12,2,입 장 료,무료 ,3,2025-09-19 16:59:22,2025-09-19 16:59:22
2774274,12,3,한국어 안내서비스,,4,2025-09-19 16:59:22,2025-09-19 16:59:22
2733971,12,0,입 장 료,무료 ,3,2025-09-19 16:59:22,2025-09-19 16:59:22
3007012,12,0,화장실,있음,3,2025-09-19 16:59:22,2025-09-19 16:59:22
1603149,12,0,입 장 료,무료,3,2025-09-19 16:59:23,2025-09-19 16:59:23
1603149,12,1,화장실,있음,3,2025-09-19 16:59:23,2025-09-19 16:59:23
2764354,12,0,주차요금,최초 3시간 무료 / 이후 10분당 200원,3,2025-09-19 16:59:23,2025-09-19 16:59:23
2764354,12,1,이용가능시설,축구장 / 테니스장 / 배드민턴장 등,3,2025-09-19 16:59:23,2025-09-19 16:59:23
2764354,12,2,시설이용료,※ 시설별 상이하므로 홈페이지 참고,3,2025-09-19 16:59:23,2025-09-19 16:59:23
2392535,12,0,입 장 료,"16,000원<br>
※ 무료 : 36개월 미만<br>
※ 30% 할인 : 65세 이상 / 장애인(동반 1인 가능) / 군인·경찰·소방관(동반 3인 가능)<br>
※ 50% 할인 : 국가유공자",3,2025-09-19 16:59:23,2025-09-19 16:59:23
2392535,12,1,주차요금,"최초 30분 2,000원 / 이후 10분당 1,000원",3,2025-09-19 16:59:23,2025-09-19 16:59:23
299978,12,0,등산로,,1,2025-09-19 16:59:23,2025-09-19 16:59:23
299978,12,1,관광코스안내,,2,2025-09-19 16:59:23,2025-09-19 16:59:23
299978,12,2,화장실,있음,3,2025-09-19 16:59:23,2025-09-19 16:59:23
299978,12,3,입 장 료,무료,3,2025-09-19 16:59:23,2025-09-19 16:59:23
299978,12,4,외국어 안내서비스,,4,2025-09-19 16:59:23,2025-09-19 16:59:23
2741117,12,0,입 장 료,무료,3,2025-09-19 16:59:24,2025-09-19 16:59:24
126803,12,0,화장실,있음,3,2025-09-19 16:59:24,2025-09-19 16:59:24
3060934,12,0,입 장 료,무료,3,2025-09-19 16:59:25,2025-09-19 16:59:25
3060934,12,1,화장실,있음,3,2025-09-19 16:59:25,2025-09-19 16:59:25
299980,12,0,화장실,있음,3,2025-09-19 16:59:25,2025-09-19 16:59:25
299980,12,1,입 장 료,무료,3,2025-09-19 16:59:25,2025-09-19 16:59:25
2402981,12,0,입 장 료,무료,3,2025-09-19 16:59:25,2025-09-19 16:59:25
2753103,12,0,등산로,,1,2025-09-19 16:59:25,2025-09-19 16:59:25
2753103,12,1,관광코스안내,,2,2025-09-19 16:59:25,2025-09-19 16:59:25
2753103,12,2,화장실,있음,3,2025-09-19 16:59:25,2025-09-19 16:59:25
2753103,12,3,주차요금,5분당 100원,3,2025-09-19 16:59:25,2025-09-19 16:59:25
2753103,12,4,한국어 안내서비스,,4,2025-09-19 16:59:25,2025-09-19 16:59:25
1602451,12,0,화장실,있음(남녀 구분),3,2025-09-19 16:59:26,2025-09-19 16:59:26
1602451,12,1,이용가능시설,등산로 / 관리사무소 / 전망대 / 체력단련장 / 자연학습장 / 야생화원 / 무장애나눔길,3,2025-09-19 16:59:26,2025-09-19 16:59:26
3076460,12,0,입 장 료,무료,3,2025-09-19 16:59:26,2025-09-19 16:59:26
3076460,12,1,화장실,있음,3,2025-09-19 16:59:26,2025-09-19 16:59:26
300076,12,0,입 장 료,무료,3,2025-09-19 16:59:26,2025-09-19 16:59:26
300076,12,1,화장실,있음,3,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,0,등산로,,1,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,1,관광코스안내,,2,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,2,입 장 료,"- 성인 20,000원<br>
- 학생(만 13세~18세) 15,000원<br>
- 어린이(만 12세 이하) 13,000원<br>
- 우대(만 65세 이상 / 국가유공자 및 유가족 / 군인 본인 / 장애인) 13,000원<br>
※ 무료 : 36개월 미만 무료(증명 자료 지참 필수)<br>
※ 우대 대상자 신분증 및 증명 자료 지참 필수",3,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,3,주차요금,"[평일] 2시간 무료 / 이후 10분당 1,000원<br>
[주말] 1시간 30분 무료 / 이후 10분당 1,000원",3,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,4,화장실,있음,3,2025-09-19 16:59:26,2025-09-19 16:59:26
1605948,12,5,한국어 안내서비스,,4,2025-09-19 16:59:26,2025-09-19 16:59:26
2733970,12,0,시설이용료,"- 축구장 100,000원~160,000원<br>
- 테니스장 18,000원~36,000원<br>
- 풋살구장 40,000원~62,000원<br>
※ 체육대회 및 행사 이용료는 홈페이지 참조 또는 전화 문의 요망",3,2025-09-19 16:59:26,2025-09-19 16:59:26
2733970,12,1,이용가능시설,축구장 / 테니스장 / 풋살구장 등,3,2025-09-19 16:59:26,2025-09-19 16:59:26
126534,12,0,등산로,,1,2025-09-19 16:59:27,2025-09-19 16:59:27
126534,12,1,관광코스안내,,2,2025-09-19 16:59:27,2025-09-19 16:59:27
126534,12,2,이용가능시설,마로니에공원 / 낙산공원 / 박물관 / 갤러리 / 공연장 등,3,2025-09-19 16:59:27,2025-09-19 16:59:27
126534,12,3,화장실,있음,3,2025-09-19 16:59:27,2025-09-19 16:59:27
126534,12,4,입 장 료,무료,3,2025-09-19 16:59:27,2025-09-19 16:59:27
126534,12,5,한국어 안내서비스,,4,2025-09-19 16:59:27,2025-09-19 16:59:27
127015,12,0,화장실,있음(남녀 구분),3,2025-09-19 16:59:27,2025-09-19 16:59:27
2373223,12,0,입 장 료,무료 ,3,2025-09-19 16:59:27,2025-09-19 16:59:27
3352052,12,0,,,1,2025-09-19 16:59:28,2025-09-19 16:59:28
3352052,12,1,,,2,2025-09-19 16:59:28,2025-09-19 16:59:28
3352052,12,2,이용가능시설,잔디광장 / 테니스장 / 농구장 / 배드민턴장 / 야외무대 / 놀이터 등,3,2025-09-19 16:59:28,2025-09-19 16:59:28
3352052,12,3,화장실,있음,3,2025-09-19 16:59:28,2025-09-19 16:59:28
3352052,12,4,입 장 료,무료,3,2025-09-19 16:59:28,2025-09-19 16:59:28
3352052,12,5,,,4,2025-09-19 16:59:28,2025-09-19 16:59:28
3043811,12,0,이용가능시설,디자인 레퍼런스 / 페이퍼 라이브러리 / 스튜디오 / 세미나실 / 워크스페이스 등,3,2025-09-19 16:59:28,2025-09-19 16:59:28
3043811,12,1,입 장 료,무료,3,2025-09-19 16:59:28,2025-09-19 16:59:28
3043811,12,2,화장실,있음,3,2025-09-19 16:59:28,2025-09-19 16:59:28
2794931,12,0,시설이용료,프로그램 별로 상이,3,2025-09-19 16:59:28,2025-09-19 16:59:28
126509,12,0,화장실,있음,3,2025-09-19 16:59:28,2025-09-19 16:59:28
126509,12,1,입 장 료,"- 개인 1,000원<br>
- 단체(10인 이상) 800원<br>
※ 덕수궁 미술관 이용자는 덕수궁 관람권 및 미술관 관람권 별도 구매 요망",3,2025-09-19 16:59:28,2025-09-19 16:59:28
1605981,12,0,입 장 료,"- 개인 1,000원<br>
- 단체(10인 이상) 800원<br>
※ 덕수궁 미술관 이용자는 덕수궁 관람권 및 미술관 관람권 별도 구매 요망",3,2025-09-19 16:59:29,2025-09-19 16:59:29
129186,12,0,입 장 료,무료,3,2025-09-19 16:59:29,2025-09-19 16:59:29
126481,12,0,입산통제 구간,"등산로 통제구간 안내 <a title=""등산로 통제구간 검색"" href=""http://hiking.kworks.co.kr/sub_map/map_user01.aspx"" target=""_blank"">http://hiking.kworks.co.kr/sub_map/map_user01.aspx</a>

",1,2025-09-19 16:59:29,2025-09-19 16:59:29
126481,12,1,입산통제 기간,"[산불 예방을 위해 개방 등산로 외 전 지역 통제]<br>
매년 춘계 (3~5월 중순), 추계 (11월 중순~12월 중순)<br>
※ 건조특보, 적설, 강우 등 현지여건에 따라 사무소장이 판단하여 탄력적으로 운영<br><br>
[도봉계곡 출입 금지 통제 기간]<br>2007. 05. 01 ~ 별도 개방시까지",1,2025-09-19 16:59:29,2025-09-19 16:59:29
126481,12,2,등산로,"[북한산] <br> 
우이암매표소∼원통사<br>
육모정매표소∼육모정고개<br>
우이암∼우이깔딱고개(단, 하루재∼우이깔딱고개,우이령∼육모정고개는 특별보호구로 출입통제)<br>
백운탐방지원센터∼깔딱고개(단, 우이대피소위 하루재깔딱고개갈림길 ∼깔딱고개 위는 특별보호구로 출입통제)<br>
백운대매표소∼하루재∼위문∼백운대<br>
용암문매표소∼용암문<br>
선운교∼옥류교∼소귀천매표소∼대동약수<br>
백련사매표소∼진달래능선∼대동문<br>
운가사매표소∼진달래능선<br>
아카데미매표소∼구천폭포∼대동문<br>
위문∼용암문∼대동문∼보국문∼대성문∼대남문<br>
냉골매표소∼칼바위능선<br>
화계동매표소∼칼바위능선<br>
빨래골매표소∼정릉초교∼산성주능선<br>
정릉매표소∼보국문<br>
청수폭포∼일선사∼대성문<br>
북악매표소∼형제봉삼거리<br>
형제봉매표소∼형제봉∼일선사<br>
평창1매표소∼일선사∼보현봉∼대남문(단, 일선사∼보현봉∼대남문은 특별보호구로 출입통제)<br>
구기분소∼대남문<br>
비봉매표소∼비봉능선∼문수봉∼대남문<br>
승가매표소∼비봉능선<br>
탕춘대매표소∼절터샘<br>
구기터널입구∼구기불광능선<br>
정진∼족두리봉<br>
불광계곡∼비봉<br>
선림∼향림봉밑갈림길<br>
기자촌∼향로봉<br>
진관계곡∼비봉<br>
삼천사계곡∼사모바위<br>
삼천사계곡∼문수봉<br>
삼천사계곡입구∼삼천사∼부왕동암문<br>
백화사입구∼가사당암문<br>
용암사입구∼의상능선∼문수봉<br>
산성분소∼보리사<br>
범용사입구∼가사당암문<br>
행궁지입구∼남장대지∼청수동암문<br>
북한산성계곡∼대성암∼대남문<br>
효자원∼원효봉∼대동사입구<br>
북한산성입구∼대서문∼위문<br>
밤골입구∼밤골계곡<br>
사기막골입구∼백운대<br>
태고사∼북한산대피소<br>
용학사∼부왕동암문<br>
독박골∼구기불광능선<br>
등운각∼중성문∼보국문<br>
강북구 우이동∼장흥면 교현리(우이령길)<br>
우이분소 밑∼구복암위 삼거리<br>
불심원 뒤∼구기터널 하단<br>
수리봉계곡입구∼정진사 입구<br>
선림사∼고양 공원묘지 입구<br>
효자동 입구∼솔고개<br>
구기계곡삼거리∼승가사<br>
효자비∼밤골능선삼거리<br>
효자비∼북문<br>
삼천사하단∼응봉능선∼사모바위<br>
대호아파트 뒤∼족두리봉<br>
탕춘대매표소∼암문<br>
독박골∼족두리봉 밑 갈림길<br>
해원사삼거리∼구기분소<br><br>
[북한산도봉]<br>
광륜사~은석암<br>
녹야원입구~다락능선<br>
통일교-도봉대피소~다락능선<br>
석굴삼거리~신선대<br>
도봉대피소~마당바위-주봉<br>
성도원하단~마당바위<br>
성도원상단~관음암~도봉주능선<br>
도봉서원~거북골~도봉주능선<br>
통일교~보문능선~우이암능선<br>
포대입구~도봉주능선~우이암<br>
무수골~원통사~우이암<br>
오봉능선~도봉주능선<br>
송추~송추남능선~오봉능선~도봉주능선<br>
송추폭포입구~오봉능선<br>
송추~사패능선<br>
사패산~사패능선~포대능선<br>
성불사입구~범골능선<br>
안골~사패산<br>
의정부시청뒤~백인굴<br>
범골~범골능선~사패능선<br>
회룡골~사패능선<br>
안말~체력단련장<br>
원도봉~체력단련장~포대능선<br>
덕제샘~망월사~포대능선<br>
원도봉~덕제샘~포대능선<br>
원도봉~다락능선~포대능선<br>
원각사입구~사패능선<br>
의정부.도봉경계~강북.도봉구 경계<br>
송추IC~오봉탐방지원센터<br>
원각사 입구~의정부시청뒤<br>
시청IC~원도봉입구<br>
거북골~보문능선~도봉주능선<br>
성불사 입구~천진사<br>
오봉샘~오봉능선<br>
도봉서원~산정약수 ",1,2025-09-19 16:59:29,2025-09-19 16:59:29
126481,12,3,입 장 료,무료,3,2025-09-19 16:59:29,2025-09-19 16:59:29
126481,12,4,화장실,있음,3,2025-09-19 16:59:29,2025-09-19 16:59:29
1955511,12,0,입 장 료,무료 ,3,2025-09-19 16:59:30,2025-09-19 16:59:30
126486,12,0,입 장 료,"무료
",3,2025-09-19 16:59:30,2025-09-19 16:59:30
126486,12,1,화장실,있음,3,2025-09-19 16:59:30,2025-09-19 16:59:30
